,price,volume
2021-02-08 20:00:00+00:00,0.99990824,255239.40399985755
2021-02-08 20:30:00+00:00,0.99951995,200891.56970889584
2021-02-08 21:00:00+00:00,1.00000104,192291.2856466396
2021-02-08 21:30:00+00:00,0.99907284,302298.71473185
2021-02-08 22:00:00+00:00,0.99988826,187185.7702760508
2021-02-08 22:30:00+00:00,0.99982937,345776.2237225708
2021-02-08 23:00:00+00:00,0.999457,705879.0581961152
2021-02-08 23:30:00+00:00,1.0000119,116143.47194436604
2021-02-09 00:00:00+00:00,0.99999634,1173189.9618919522
2021-02-09 00:30:00+00:00,0.99980641,683946.0941383208
2021-02-09 01:00:00+00:00,0.99979845,252595.79958057648
2021-02-09 01:30:00+00:00,0.99997515,425532.6130304284
2021-02-09 02:00:00+00:00,0.99988218,77487.63350050793
2021-02-09 02:30:00+00:00,0.99991717,73528.70064010934
2021-02-09 03:00:00+00:00,1.00029546,448489.0866363565
2021-02-09 03:30:00+00:00,1.00021605,215355.35933679613
2021-02-09 04:00:00+00:00,1.00014854,123188.23547760904
2021-02-09 04:30:00+00:00,1.00031515,435388.38776087126
2021-02-09 05:00:00+00:00,1.00024496,105741.87174982388
2021-02-09 05:30:00+00:00,1.00014952,307779.54092700966
2021-02-09 06:00:00+00:00,1.00047803,394474.41613148496
2021-02-09 06:30:00+00:00,1.00072987,632304.2052230883
2021-02-09 07:00:00+00:00,1.00001441,153086.4357896269
2021-02-09 07:30:00+00:00,0.99991586,293855.0580476561
2021-02-09 08:00:00+00:00,1.00094914,1347533.5541194472
2021-02-09 08:30:00+00:00,1.00082543,2061721.0165641955
2021-02-09 09:00:00+00:00,1.0005368,509076.1659898791
2021-02-09 09:30:00+00:00,1.00006876,383124.704870076
2021-02-09 10:00:00+00:00,0.99917528,178679.12495994978
2021-02-09 10:30:00+00:00,0.99970362,217706.9083855296
2021-02-09 11:00:00+00:00,0.99983211,529081.1484422896
2021-02-09 11:30:00+00:00,0.99989794,337378.10208183137
2021-02-09 12:00:00+00:00,0.99986454,251127.87513439485
